,SalePrice,age,FullBath,HalfBath,BedroomAbvGr,YrSold,Top5,LotArea,YearBuilt,GrLivArea,GarageArea,FancyHouse,TallHouse,LessDense,GarageCars,TotalBsmtSF,exterior,aircon,kitQ,BFT,OverallCond,OverallQual,ABNORMAL
1299,154000,51,1,1,3,2010,0,7500,1959,1246,305,1,0,1,1,1246,0,1,0,0,7,5,0
1300,225000,11,2,1,3,2009,0,10762,1999,1983,490,1,1,1,2,978,2,1,0,1,5,7,0
1301,177500,68,1,0,3,2009,0,7500,1942,1494,213,1,1,1,1,771,0,1,0,0,7,6,0
1302,290000,16,2,1,4,2006,1,10120,1994,2526,844,1,1,1,3,1165,2,1,0,1,5,8,0
1303,232000,5,2,0,3,2006,0,8688,2005,1616,834,1,0,1,3,1616,2,1,0,0,5,7,0
1304,130000,6,2,0,3,2006,0,3363,2004,1708,380,1,1,0,2,976,2,1,0,0,5,7,0
1305,325000,4,2,0,2,2009,1,13173,2006,1652,840,1,0,1,2,1652,2,1,1,1,5,9,0
1306,202500,5,2,0,2,2006,1,6955,2005,1368,474,1,0,1,2,1368,2,1,0,0,5,7,0
1307,138000,16,1,0,3,2009,0,8072,1994,990,480,1,0,1,2,990,2,1,0,0,5,5,0
1308,147000,62,1,0,2,2008,0,12000,1948,1122,528,1,0,0,2,924,0,1,0,1,7,5,0
1309,179200,19,2,0,3,2008,0,7153,1991,1294,496,1,0,1,2,1278,0,1,0,1,5,6,0
1310,335000,51,2,0,3,2010,0,17500,1959,1902,567,1,0,1,2,1902,0,1,1,1,8,7,0
1311,203000,5,2,0,3,2007,0,8814,2005,1274,508,1,0,1,2,1274,2,1,0,1,5,7,0
1312,302000,20,2,1,4,2007,1,9572,1990,2810,750,1,1,1,2,1453,0,1,0,1,5,8,0
1313,333168,11,2,1,4,2010,1,14774,1999,2599,779,1,1,1,3,1393,2,1,0,0,5,9,0
1314,119000,56,1,0,3,2007,0,8190,1954,948,280,1,0,1,1,948,0,1,0,0,6,4,0
1315,206900,41,2,1,4,2008,0,11075,1969,2112,576,1,1,1,2,952,0,1,0,0,5,6,0
1316,295493,2,2,0,3,2009,0,10226,2008,1630,860,1,0,1,3,1622,2,1,1,0,5,8,0
1317,208900,4,2,0,2,2007,0,4230,2006,1352,466,1,0,1,2,1352,2,1,0,0,5,7,0
1318,275000,9,2,0,3,2006,0,14781,2001,1787,748,1,0,1,3,1753,2,1,0,0,5,8,0
1319,111000,56,1,0,3,2007,0,10215,1954,948,248,1,0,1,1,864,0,1,0,0,5,4,0
1320,156500,53,1,1,3,2009,0,8400,1957,1478,442,1,0,1,2,1478,0,1,0,0,3,6,0
1321,72500,61,1,0,2,2008,0,6627,1949,720,287,1,0,1,1,0,2,0,0,0,6,3,0
1322,190000,18,2,1,3,2010,1,10186,1992,1923,564,1,1,1,2,750,0,1,0,1,5,7,0
1323,82500,70,1,0,2,2009,0,5330,1940,708,0,1,0,1,0,420,2,1,0,0,7,4,0
1324,147000,4,2,0,2,2007,0,9986,2006,1795,895,1,0,1,3,1795,2,1,0,0,5,8,0
1325,55000,88,1,0,2,2008,0,3636,1922,796,0,1,0,0,0,796,0,0,0,0,4,4,0
1326,79000,79,1,0,3,2007,0,4270,1931,774,0,1,0,0,0,544,0,1,0,0,6,3,0
1327,130500,28,1,0,3,2008,0,6600,1982,816,264,1,0,1,1,816,2,1,0,0,9,5,0
1328,256000,90,2,0,5,2008,0,10440,1920,2792,520,1,0,0,2,1510,0,1,0,0,7,6,0
1329,176500,12,2,1,3,2006,0,9084,1998,1632,462,1,1,1,2,935,2,1,0,0,5,7,0
1330,227000,4,2,0,3,2007,0,10000,2006,1588,825,1,0,1,3,1588,2,1,0,0,5,8,0
1331,132500,34,1,0,3,2006,0,10780,1976,954,576,1,0,1,2,911,0,1,0,0,5,5,0
1332,100000,72,1,0,2,2009,0,8877,1938,816,288,1,0,1,1,816,0,1,0,0,6,4,0
1333,125500,72,1,1,2,2006,0,7200,1938,1360,297,1,0,0,1,803,0,1,0,0,6,5,0
1334,125000,40,1,1,3,2009,0,2368,1970,1365,440,1,1,0,2,765,0,1,0,0,6,5,0
1335,167900,33,2,0,2,2009,0,9650,1977,1334,630,1,0,1,2,1350,0,1,0,0,5,6,0
1336,135000,37,2,0,4,2008,0,9246,1973,1656,506,0,0,1,2,1656,0,1,0,0,5,5,0
1337,52500,69,1,0,2,2006,0,4118,1941,693,0,1,0,0,0,693,0,0,0,0,4,4,0
1338,200000,8,2,1,3,2006,0,13450,2002,1861,492,1,1,1,2,916,2,1,0,1,5,7,0
1339,128500,38,1,0,3,2006,0,9560,1972,864,288,1,0,1,1,864,0,1,0,0,7,5,0
1340,123000,39,1,0,3,2007,0,8294,1971,872,480,1,0,1,4,858,0,1,0,0,5,4,0
1341,155000,7,1,0,3,2008,0,13695,2003,1114,576,1,0,1,2,1114,2,1,0,1,5,6,0
1342,228500,8,2,1,3,2007,0,9375,2002,2169,647,1,1,1,2,1284,2,1,0,0,5,8,0
1343,177000,82,1,1,3,2009,0,7558,1928,1913,342,1,0,1,2,896,0,1,0,0,6,6,0
1344,155835,4,2,1,3,2007,0,11103,2006,1456,440,1,1,1,2,728,2,1,0,0,5,7,0
1345,108500,90,1,0,2,2007,0,6000,1920,960,308,1,0,0,1,960,0,1,0,0,4,4,0
1346,262500,42,2,0,3,2006,0,20781,1968,2156,508,1,0,1,2,1568,0,1,0,0,7,7,0
1347,283463,4,2,0,3,2007,1,15306,2006,1776,712,1,0,1,3,1732,2,1,0,1,5,8,0
1348,215000,12,2,0,3,2007,0,16196,1998,1494,514,1,0,1,2,1482,2,1,0,1,5,7,0
1349,122000,138,2,0,4,2008,0,5250,1872,2358,0,1,1,0,0,684,0,0,0,0,5,8,0
1350,200000,41,2,2,6,2009,0,11643,1969,2634,968,0,1,1,4,1248,0,1,0,0,5,5,0
1351,171000,48,1,1,4,2008,0,9247,1962,1716,490,1,1,1,2,858,0,1,0,0,6,6,0
1352,134900,73,1,0,2,2009,0,6000,1937,1176,624,1,0,0,2,698,0,1,0,0,9,6,0
1353,410000,15,2,1,4,2010,1,14720,1995,3238,666,1,0,1,3,2033,2,1,0,1,5,8,0
1354,235000,10,2,1,3,2008,0,10316,2000,1865,839,1,1,1,3,992,2,1,0,1,5,7,0
1355,170000,42,3,0,4,2006,0,10192,1968,1920,487,1,0,1,2,570,0,1,0,0,6,7,0
1356,110000,44,1,0,3,2008,0,9477,1966,892,264,1,0,1,1,864,0,1,0,0,5,5,0
1357,149900,39,1,1,3,2010,0,12537,1971,1078,500,1,0,1,2,1078,2,1,0,1,6,5,0
1358,177500,10,2,1,3,2010,0,2117,2000,1573,440,0,1,1,2,756,0,1,0,1,5,6,0
1359,315000,6,2,0,3,2006,1,16737,2004,1980,770,1,0,1,3,1980,2,1,1,1,5,9,0
1360,189000,89,3,1,4,2008,0,9842,1921,2601,621,1,1,1,2,612,0,1,0,0,6,5,0
1361,260000,5,2,0,3,2009,1,16158,2005,1530,430,1,0,1,2,1530,2,1,0,0,5,7,0
1362,104900,90,2,0,4,2009,0,12513,1920,1738,368,1,0,1,1,715,2,1,0,0,4,4,0
1363,156932,4,2,1,3,2007,0,8499,2006,1412,432,1,1,1,2,616,2,1,0,0,5,6,0
1364,144152,5,2,1,2,2006,0,3180,2005,1200,480,1,1,1,2,600,0,1,0,0,5,7,1
1365,216000,10,2,1,3,2010,0,7500,2000,1674,663,1,1,1,2,814,2,1,0,1,5,7,0
1366,193000,11,2,1,3,2008,0,9179,1999,1790,588,1,1,1,2,873,2,1,0,1,5,7,1
1367,127000,33,2,0,4,2006,0,2665,1977,1475,336,1,1,0,1,757,1,1,0,0,6,5,0
1368,144000,7,1,0,1,2009,0,4435,2003,848,420,1,0,0,2,848,2,1,0,1,5,6,0
1369,232000,7,2,0,3,2010,0,10635,2003,1668,502,1,0,1,2,1657,2,1,0,0,5,8,0
1370,105000,90,1,0,2,2009,0,5400,1920,1374,338,1,0,1,1,840,0,1,0,0,6,4,0
1371,165500,55,1,0,3,2008,0,9600,1955,1661,377,1,0,1,1,992,0,1,0,0,6,6,0
1372,274300,12,2,1,3,2006,0,9750,1998,2097,583,1,1,1,2,1108,2,1,0,1,6,7,0
1373,466500,9,2,1,2,2007,1,11400,2001,2633,804,1,0,1,3,2633,2,1,1,1,5,10,0
1374,250000,5,2,1,3,2008,0,10625,2005,1958,936,1,1,1,3,1026,1,1,0,0,5,7,0
1375,239000,3,2,0,3,2007,1,10991,2007,1571,722,1,0,1,3,1571,2,1,0,0,5,8,0
1376,91000,80,1,0,2,2008,0,6292,1930,790,160,1,0,1,1,768,0,0,0,0,5,6,0
1377,117000,69,2,0,3,2009,0,10998,1941,1604,660,1,0,1,2,984,0,1,0,0,5,5,0
1378,83000,37,1,1,2,2006,0,1953,1973,987,264,0,1,0,1,483,0,1,0,0,5,6,0
1379,167500,4,2,1,3,2008,1,9735,2006,1394,400,1,0,1,2,384,2,1,0,0,5,5,0
1380,58500,96,1,0,2,2010,0,8212,1914,864,200,1,0,1,1,864,0,0,0,0,3,3,0
1381,237500,40,2,1,4,2008,0,12925,1970,2117,550,1,0,1,2,1205,0,1,0,0,7,6,0
1382,157000,90,1,1,4,2006,0,7200,1920,1762,576,1,1,0,2,596,0,1,0,0,7,7,0
1383,112000,92,2,0,3,2007,0,25339,1918,1416,576,1,0,1,2,816,0,1,0,0,7,5,0
1384,105000,71,1,0,2,2009,0,9060,1939,1258,280,1,0,1,1,560,0,1,0,0,5,6,0
1385,125500,88,1,0,3,2010,0,5436,1922,1154,240,1,0,0,1,796,2,1,0,0,8,4,0
1386,250000,32,3,1,5,2006,0,16692,1978,2784,564,1,1,1,2,1392,0,1,0,0,5,7,0
1387,136000,94,2,0,5,2007,0,8520,1916,2526,216,1,0,0,1,714,0,0,0,0,7,6,0
1388,377500,4,2,0,3,2009,0,14892,2006,1746,758,1,0,1,3,1746,2,1,1,1,5,9,0
1389,131000,69,1,0,3,2007,0,6000,1941,1218,440,1,0,0,2,735,0,1,0,0,6,6,0
1390,235000,10,2,0,3,2006,0,9100,2000,1525,541,1,0,1,2,1525,2,1,0,1,5,7,0
1391,124000,43,2,0,4,2009,0,8944,1967,1584,792,0,0,1,3,1584,0,1,0,0,5,5,0
1392,123000,43,1,0,3,2006,0,7838,1967,900,288,1,0,1,1,864,0,1,0,0,5,5,0
1393,163000,105,2,0,3,2008,0,10800,1905,1912,672,0,0,0,2,482,0,0,0,0,7,6,0
1394,246578,4,2,0,2,2006,0,4045,2006,1500,648,1,0,1,3,1356,2,1,0,1,5,7,0
1395,281213,5,2,1,4,2007,1,12665,2005,2482,642,1,1,1,3,1094,2,1,0,0,5,8,0
1396,160000,62,1,0,3,2010,1,57200,1948,1687,572,1,0,1,2,747,0,1,0,0,5,5,0
1397,137500,90,1,1,4,2007,0,6120,1920,1513,180,1,1,0,1,939,0,1,0,0,8,5,0
1398,138000,60,1,1,3,2009,0,7200,1950,1904,240,1,0,1,1,1208,2,1,0,0,4,5,0
1399,137450,85,2,1,3,2009,0,6171,1925,1608,216,1,0,1,1,976,0,1,0,0,6,6,0
1400,120000,81,1,0,3,2008,0,6000,1929,1158,208,1,0,0,1,862,0,1,0,0,7,6,0
1401,193000,6,2,1,3,2008,0,7415,2004,1593,398,1,1,1,2,839,2,1,0,1,5,6,0
1402,193879,4,2,0,2,2006,0,6762,2006,1294,662,1,0,1,2,1286,2,1,0,0,5,7,0
1403,282922,3,2,0,3,2007,0,15256,2007,1464,754,1,0,1,3,1485,2,1,0,1,5,8,0
1404,105000,95,1,0,3,2006,0,10410,1915,1214,936,1,0,1,3,672,0,1,0,0,4,3,0
1405,275000,6,2,0,2,2008,0,3842,2004,1646,482,1,0,0,2,1594,1,1,0,1,5,8,0
1406,133000,38,1,0,2,2009,0,8445,1972,768,396,1,0,1,2,768,0,1,0,1,7,5,0
1407,112000,25,1,0,3,2009,0,8780,1985,833,0,1,0,1,0,833,0,1,0,0,5,5,0
1408,125500,100,1,0,3,2010,0,7740,1910,1363,528,1,1,0,2,622,2,1,0,0,7,4,0
1409,215000,24,2,1,3,2008,0,20544,1986,2093,542,1,1,1,2,791,0,1,0,0,6,7,0
1410,230000,9,2,1,3,2009,0,12420,2001,1840,622,1,1,1,2,944,2,1,0,1,5,7,0
1411,140000,60,1,1,3,2009,0,9600,1950,1668,271,1,0,1,1,856,2,1,0,0,8,6,0
1412,90000,61,2,0,2,2009,0,7200,1949,1040,420,0,0,1,2,0,0,0,0,0,5,4,0
1413,257000,5,2,0,2,2009,0,10994,2005,1844,620,1,0,1,2,1844,2,1,0,1,5,8,1
1414,207000,87,1,1,4,2008,0,13053,1923,1848,370,1,0,1,2,833,0,1,0,0,7,6,0
1415,175900,3,2,0,1,2009,0,3635,2007,1569,660,1,0,1,3,1386,2,1,0,0,5,7,0
1416,122500,125,2,0,4,2010,0,11340,1885,2290,560,0,1,0,2,777,2,1,0,0,6,4,0
1417,340000,12,2,1,3,2009,1,16545,1998,2450,1069,1,1,1,3,1284,2,1,0,1,5,8,0
1418,124000,47,1,1,3,2008,0,9204,1963,1144,336,1,0,1,1,1144,0,1,0,0,5,5,0
1419,223000,41,2,0,3,2006,0,16381,1969,1844,540,1,0,1,2,1844,0,1,0,0,5,6,0
1420,179900,42,2,1,3,2006,0,11700,1968,1416,776,1,1,1,2,708,0,1,0,0,6,6,0
1421,127500,33,2,0,2,2010,0,4043,1977,1069,440,1,0,1,2,1069,0,1,0,0,5,6,0
1422,136500,7,1,0,1,2008,0,4435,2003,848,420,1,0,0,2,848,2,1,0,1,5,6,0
1423,274970,44,2,0,4,2006,0,19690,1966,2201,432,1,0,1,2,697,0,1,0,0,7,6,0
1424,144000,52,1,0,2,2007,0,9503,1958,1344,484,1,0,1,1,1024,0,1,0,0,5,5,0
1425,142000,51,1,0,3,2008,0,10721,1959,1252,528,1,0,1,2,1252,0,1,0,0,6,6,0
1426,271000,16,2,1,3,2008,1,10944,1994,2127,525,1,1,1,2,1223,2,1,0,1,5,7,0
1427,140000,65,1,1,3,2008,0,10930,1945,1558,288,1,0,1,1,913,0,1,0,0,6,5,0
1428,119000,70,1,0,2,2010,0,7200,1940,804,240,1,0,0,1,788,0,1,0,0,7,5,1
1429,182900,29,2,0,3,2007,0,12546,1981,1440,467,1,0,1,2,1440,0,1,0,0,7,6,0
1430,192140,5,2,1,4,2006,0,21930,2005,1838,372,1,1,1,2,732,2,1,0,0,5,5,0
1431,143750,34,2,0,2,2009,0,4928,1976,958,440,1,0,1,2,958,0,1,0,0,6,6,0
1432,64500,83,2,0,4,2007,0,10800,1927,968,216,1,0,1,1,656,0,1,0,0,6,4,0
1433,186500,10,2,1,3,2008,0,10261,2000,1792,451,1,1,1,2,936,2,1,0,0,5,6,0
1434,160000,33,2,0,3,2006,0,17400,1977,1126,484,1,0,1,2,1126,0,1,0,0,5,5,0
1435,174000,48,1,1,3,2008,0,8400,1962,1537,462,1,0,1,2,1319,0,1,0,0,9,6,1
1436,120500,39,1,0,3,2007,0,9000,1971,864,528,1,0,1,2,864,0,1,0,0,6,4,0
1437,394617,2,2,0,2,2008,1,12444,2008,1932,774,1,0,1,3,1932,2,1,1,1,5,8,0
1438,149700,53,1,0,2,2010,0,7407,1957,1236,923,1,0,0,2,912,0,1,0,1,7,6,0
1439,197000,31,2,1,3,2007,0,11584,1979,1725,550,1,0,1,2,539,0,1,0,1,6,7,0
1440,191000,88,2,0,3,2008,0,11526,1922,2555,672,1,1,1,2,588,0,1,0,0,7,6,0
1441,149300,6,1,0,1,2008,0,4426,2004,848,420,1,0,0,2,848,2,1,0,1,5,6,0
1442,310000,2,2,1,3,2009,0,11003,2008,2007,812,1,1,1,3,1017,2,1,1,1,5,10,0
1443,121000,94,1,0,2,2009,0,8854,1916,952,192,1,0,1,1,952,0,0,0,0,6,6,0
1444,179600,6,2,0,3,2007,0,8500,2004,1422,626,1,0,1,2,1422,2,1,0,0,5,7,0
1445,129000,44,1,0,3,2007,0,8400,1966,913,240,1,0,1,1,814,2,1,0,0,5,6,0
1446,157900,48,1,0,3,2010,0,26142,1962,1188,312,1,0,1,1,1188,0,1,0,0,7,5,0
1447,240000,15,2,1,3,2007,0,10000,1995,2090,556,1,1,1,2,1220,2,1,0,1,5,8,0
1448,112000,100,1,1,2,2007,0,11767,1910,1346,384,1,1,1,1,560,0,0,0,0,7,4,0
1449,92000,40,1,0,1,2006,0,1533,1970,630,0,0,0,0,0,630,1,1,1,1,7,5,1
1450,136000,36,2,2,4,2009,0,9000,1974,1792,0,0,1,1,0,896,2,1,0,0,5,5,0
1451,287090,2,2,0,3,2009,0,9262,2008,1578,840,1,0,1,3,1573,1,1,1,0,5,8,0
1452,145000,5,1,0,2,2006,0,3675,2005,1072,525,1,0,0,2,547,2,1,0,1,5,5,0
1453,84500,4,1,0,3,2006,0,17217,2006,1140,0,1,0,1,0,1140,2,1,0,0,5,5,1
1454,185000,6,2,0,2,2009,0,7500,2004,1221,400,1,0,1,2,1221,2,1,0,1,5,7,0
1455,175000,11,2,1,3,2007,0,7917,1999,1647,460,1,1,1,2,953,2,1,0,0,5,6,0
1456,210000,32,2,0,3,2010,0,13175,1978,2073,500,1,0,1,2,1542,0,1,0,0,6,6,0
1457,266500,69,2,0,4,2010,0,9042,1941,2340,252,1,1,1,1,1152,1,1,0,1,9,7,0
1458,142125,60,1,0,2,2010,0,9717,1950,1078,240,1,0,1,1,1078,0,1,0,1,6,5,0
1459,147500,45,1,1,3,2008,0,9937,1965,1256,276,1,0,1,1,1256,0,1,0,0,6,5,0
